VegID,EmissionType,CommonName,GenusGroup,Family,GrowthForm,Type,References,Comment,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6
TEOWNtr5573,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.182,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5574,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.268,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5575,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,16.08,0.038,0.9,0.675,0.375,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5576,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.326,0.043,0.922,0.692,0.384,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5577,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,10.663,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5578,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,10.558,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5579,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,12.487,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5580,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,9.771,0.435,0.837,0.627,0.349,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5581,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,10.152,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5582,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.007,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5583,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.053,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5584,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.518,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5585,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,12.405,0.043,0.905,0.678,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5586,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,16.745,0.032,0.897,0.673,0.374,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5587,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,15.988,0.041,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5588,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.462,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5589,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,12.005,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5590,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.017,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5591,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.146,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5592,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.022,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5593,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,16.211,0.038,0.902,0.676,0.376,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5594,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.654,0.042,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5595,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.739,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5596,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.32,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5597,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.458,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5598,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,16.597,0.034,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5599,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,12.486,0.043,0.91,0.683,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5600,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,10.59,0.043,0.91,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5601,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5602,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.824,0.043,0.909,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5603,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.066,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5604,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.706,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5605,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5606,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,12.469,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5607,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.712,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5608,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,16.208,0.044,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5609,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.897,0.042,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5610,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,14.358,0.043,0.908,0.681,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5611,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,11.173,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5612,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5613,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5614,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5615,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5616,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.042,0.9,0.675,0.375,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5617,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5618,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.042,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5619,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.042,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5620,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5621,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5622,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5623,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5624,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.044,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5625,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5626,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.905,0.678,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5627,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.042,0.904,0.678,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5628,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5629,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5630,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.915,0.686,0.381,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5631,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5632,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5633,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5634,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5635,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5636,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5637,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.911,0.683,0.38,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5638,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.042,0.912,0.684,0.38,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5639,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5640,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5641,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.039,0.909,0.681,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5642,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5643,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.032,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5644,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.907,0.68,0.378,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5645,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.903,0.677,0.376,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5646,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.909,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5647,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.909,0.682,0.379,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5648,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5649,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.003,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5650,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,3.877,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5651,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5652,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5653,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5654,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,4.222,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5655,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,3.699,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5656,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5657,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5658,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5659,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,10.567,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5660,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5661,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5662,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5663,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5664,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5665,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5666,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5667,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,7.465,0.043,0.906,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5668,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,8.965,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5669,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,8.546,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5670,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,8.552,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5671,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,7.433,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5672,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,13.009,0.043,0.905,0.679,0.377,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5673,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5674,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,9.23,0.29,0.59,0.442,0.246,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5675,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,9.503,0.288,0.597,0.448,0.249,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5676,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,9.307,0.084,0.839,0.629,0.35,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5677,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,6.721,0.13,0.568,0.426,0.237,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5678,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,0.01,0.01,0.012,0.009,0.005,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
TEOWNtr5679,,Needleleaf tree,Ntr,GF,Ntr,GFET,,,7.532,0.127,0.557,0.418,0.232,0.5,0.03,0.05,0.09,0.06,1.6,0.4,0.7,0.4,1.5,0.1,0.2,0.04,1,0.5,0.8,0.3,0.4
